date,temp
2020/7/22 0:01,20.2
2020/7/22 0:06,20.16
2020/7/22 0:11,20.17
2020/7/22 0:21,20.3
2020/7/22 0:27,20.4
2020/7/22 0:31,20.3
2020/7/22 0:36,20.36
2020/7/22 0:41,20.33
2020/7/22 0:46,20.37
2020/7/22 0:51,20.36
2020/7/22 0:56,20.33
2020/7/22 1:02,20.3
2020/7/22 1:06,20.3
2020/7/22 1:11,20.3
2020/7/22 1:16,20.33
2020/7/22 1:21,20.43
2020/7/22 1:27,20.36
2020/7/22 1:31,20.36
2020/7/22 1:36,20.46
2020/7/22 1:42,20.47
2020/7/22 1:47,20.46
2020/7/22 1:51,20.46
2020/7/22 1:56,20.5
2020/7/22 2:01,20.47
2020/7/22 2:06,20.47
2020/7/22 2:11,20.43
2020/7/22 2:16,20.43
2020/7/22 2:21,20.4
2020/7/22 2:27,20.33
2020/7/22 2:31,20.33
2020/7/22 2:41,20.26
2020/7/22 2:46,20.17
2020/7/22 2:52,20.16
2020/7/22 2:56,20.1
2020/7/22 3:01,20.06
2020/7/22 3:07,19.97
2020/7/22 3:11,19.93
2020/7/22 3:16,19.83
2020/7/22 3:21,19.77
2020/7/22 3:26,19.76
2020/7/22 3:32,19.7
2020/7/22 3:36,19.66
2020/7/22 3:41,19.73
2020/7/22 3:46,19.63
2020/7/22 3:53,19.56
2020/7/22 3:56,19.5
2020/7/22 4:01,19.5
2020/7/22 4:06,19.43
2020/7/22 4:11,19.4
2020/7/22 4:16,19.36
2020/7/22 4:22,19.36
2020/7/22 4:26,19.33
2020/7/22 4:31,19.33
2020/7/22 4:36,19.23
2020/7/22 4:41,19.3
2020/7/22 4:46,19.2
2020/7/22 4:52,19.16
2020/7/22 4:56,19.17
2020/7/22 5:01,19.16
2020/7/22 5:06,19.2
2020/7/22 5:11,19.1
2020/7/22 5:16,19.06
2020/7/22 5:21,19.07
2020/7/22 5:26,19.06
2020/7/22 5:31,19
2020/7/22 5:37,18.97
2020/7/22 5:41,18.97
2020/7/22 5:46,18.93
2020/7/22 5:52,18.9
2020/7/22 5:56,18.9
2020/7/22 6:01,18.9
2020/7/22 6:06,18.93
2020/7/22 6:11,18.86
2020/7/22 6:16,18.86
2020/7/22 6:21,18.8
2020/7/22 6:26,18.73
2020/7/22 6:32,18.83
2020/7/22 6:36,18.8
2020/7/22 6:41,18.83
2020/7/22 6:46,18.83
2020/7/22 6:51,18.83
2020/7/22 6:56,18.8
2020/7/22 7:01,18.83
2020/7/22 7:07,18.93
2020/7/22 7:12,19.06
2020/7/22 7:17,19.1
2020/7/22 7:21,19.16
2020/7/22 7:26,19.2
2020/7/22 7:31,19.2
2020/7/22 7:36,19.33
2020/7/22 7:41,19.56
2020/7/22 7:46,19.7
2020/7/22 7:51,19.83
2020/7/22 7:57,19.93
2020/7/22 8:01,20.1
2020/7/22 8:08,20.13
2020/7/22 8:11,20.16
2020/7/22 8:16,20.23
2020/7/22 8:21,20.33
2020/7/22 8:27,20.56
2020/7/22 8:32,20.76
2020/7/22 8:37,20.9
2020/7/22 8:41,21.13
2020/7/22 8:46,21.3
2020/7/22 8:51,21.47
2020/7/22 8:56,21.5
2020/7/22 9:01,21.43
2020/7/22 9:06,21.47
2020/7/22 9:11,21.7
2020/7/22 9:16,21.83
2020/7/22 9:21,22.13
2020/7/22 9:27,22.3
2020/7/22 9:32,22.5
2020/7/22 9:36,22.56
2020/7/22 9:41,23
2020/7/22 9:46,22.96
2020/7/22 9:51,23.03
2020/7/22 9:56,22.93
2020/7/22 10:01,23.5
2020/7/22 10:06,23.43
2020/7/22 10:11,23.53
2020/7/22 10:16,23.67
2020/7/22 10:21,23.87
2020/7/22 10:26,23.83
2020/7/22 10:31,23.66
2020/7/22 10:36,24.27
2020/7/22 10:41,24.1
2020/7/22 10:47,23.53
2020/7/22 10:51,23.66
2020/7/22 10:56,23.87
2020/7/22 11:01,23.7
2020/7/22 11:06,24
2020/7/22 11:11,23.93
2020/7/22 11:17,23.8
2020/7/22 11:21,23.7
2020/7/22 11:26,23.9
2020/7/22 11:32,24.03
2020/7/22 11:37,24.26
2020/7/22 11:41,24.96
2020/7/22 11:46,25
2020/7/22 11:51,25.3
2020/7/22 11:56,26.06
2020/7/22 12:01,25.5
2020/7/22 12:06,25.97
2020/7/22 12:11,25.5
2020/7/22 12:17,25.96
2020/7/22 12:21,25.97
2020/7/22 12:26,26.03
2020/7/22 12:32,26.03
2020/7/22 12:36,26.3
2020/7/22 12:41,26.46
2020/7/22 12:48,26.86
2020/7/22 12:51,26.26
2020/7/22 12:56,26.57
2020/7/22 13:01,27.1
2020/7/22 13:06,27.53
2020/7/22 13:11,27.7
2020/7/22 13:17,27.47
2020/7/22 13:21,27.5
2020/7/22 13:27,27.4
2020/7/22 13:31,27.43
2020/7/22 13:37,27.36
2020/7/22 13:41,27.53
2020/7/22 13:46,27.5
2020/7/22 13:51,27.56
2020/7/22 13:56,27.07
2020/7/22 14:01,26.86
2020/7/22 14:06,26.93
2020/7/22 14:11,26.96
2020/7/22 14:16,26.7
2020/7/22 14:21,26.73
2020/7/22 14:26,26.93
2020/7/22 14:32,26.66
2020/7/22 14:36,26.23
2020/7/22 14:41,26.06
2020/7/22 14:46,26.06
2020/7/22 14:51,26.03
2020/7/22 14:56,25.8
2020/7/22 15:02,25.87
2020/7/22 15:06,25.7
2020/7/22 15:11,25.6
2020/7/22 15:16,25.73
2020/7/22 15:21,25.73
2020/7/22 15:26,25.87
2020/7/22 15:31,26.06
2020/7/22 15:36,25.83
2020/7/22 15:41,26
2020/7/22 15:46,25.9
2020/7/22 15:52,25.66
2020/7/22 15:56,25.63
2020/7/22 16:01,25.56
2020/7/22 16:06,25.63
2020/7/22 16:11,25.7
2020/7/22 16:16,25.6
2020/7/22 16:22,25.56
2020/7/22 16:27,25.56
2020/7/22 16:31,25.5
2020/7/22 16:36,25.43
2020/7/22 16:42,25.23
2020/7/22 16:46,25.13
2020/7/22 16:52,25.1
2020/7/22 16:56,25.03
2020/7/22 17:01,25
2020/7/22 17:06,24.97
2020/7/22 17:11,24.83
2020/7/22 17:16,24.73
2020/7/22 17:21,24.73
2020/7/22 17:26,24.63
2020/7/22 17:31,24.6
2020/7/22 17:36,24.5
2020/7/22 17:41,24.63
2020/7/22 17:46,24.53
2020/7/22 17:52,24.6
2020/7/22 17:56,24.53
2020/7/22 18:01,24.47
2020/7/22 18:06,24.4
2020/7/22 18:11,24.33
2020/7/22 18:17,24.33
2020/7/22 18:21,24.3
2020/7/22 18:26,24.33
2020/7/22 18:31,24.33
2020/7/22 18:36,24.23
2020/7/22 18:41,24.13
2020/7/22 18:46,24.13
2020/7/22 18:51,24.17
2020/7/22 18:56,24.2
2020/7/22 19:02,24.17
2020/7/22 19:07,24.06
2020/7/22 19:11,24.13
2020/7/22 19:16,24.16
2020/7/22 19:21,24.06
2020/7/22 19:26,24.03
2020/7/22 19:31,24.03
2020/7/22 19:36,24
2020/7/22 19:42,23.97
2020/7/22 19:47,24
2020/7/22 19:51,23.9
2020/7/22 19:56,23.93
2020/7/22 20:02,23.93
2020/7/22 20:06,23.77
2020/7/22 20:13,23.63
2020/7/22 20:16,23.5
2020/7/22 20:22,23.43
2020/7/22 20:26,23.4
2020/7/22 20:31,23.36
2020/7/22 20:36,23.46
2020/7/22 20:42,23.56
2020/7/22 20:46,23.6
2020/7/22 20:51,23.63
2020/7/22 20:56,23.66
2020/7/22 21:01,23.63
2020/7/22 21:06,23.6
2020/7/22 21:11,23.56
2020/7/22 21:16,23.46
2020/7/22 21:22,23.43
2020/7/22 21:27,23.43
2020/7/22 21:31,23.36
2020/7/22 21:36,23.53
2020/7/22 21:41,23.4
2020/7/22 21:46,23.16
2020/7/22 21:52,23
2020/7/22 21:56,22.93
2020/7/22 22:02,22.96
2020/7/22 22:06,22.9
2020/7/22 22:11,22.8
2020/7/22 22:17,22.66
2020/7/22 22:22,22.56
2020/7/22 22:26,22.6
2020/7/22 22:31,22.43
2020/7/22 22:36,22.3
2020/7/22 22:41,22.37
2020/7/22 22:46,22.53
2020/7/22 22:52,22.4
2020/7/22 22:56,22.27
2020/7/22 23:02,22.14
2020/7/22 23:07,22.16
2020/7/22 23:11,22.13
2020/7/22 23:17,22.1
2020/7/22 23:21,22.06
2020/7/22 23:26,21.9
2020/7/22 23:31,21.93
2020/7/22 23:36,21.8
2020/7/22 23:41,22
2020/7/22 23:47,22.03
2020/7/22 23:51,21.96
2020/7/22 23:56,21.83
