date,temp
0.01,22.06
0.06,22.06
0.11,22.1
0.16,22.07
0.21,22.07
0.26,22
0.31,21.97
0.36,21.96
0.41,21.93
0.46,21.97
0.51,21.97
0.56,21.86
1.01,21.9
1.06,21.83
1.11,21.8
1.16,21.8
1.21,21.83
1.26,21.83
1.31,21.76
1.36,21.8
1.41,21.8
1.46,21.83
1.51,21.7
1.56,21.73
2.01,21.76
2.06,21.76
2.11,21.83
2.16,21.76
2.21,21.77
2.26,21.8
2.31,21.73
2.36,21.73
2.41,21.73
2.46,21.73
2.51,21.8
2.56,21.77
3.01,21.77
3.06,21.73
3.11,21.7
3.16,21.76
3.21,21.73
3.26,21.67
3.31,21.76
3.36,21.66
3.41,21.66
3.46,21.6
3.51,21.67
3.56,21.6
4.01,21.73
4.06,21.73
4.11,21.63
4.16,21.56
4.21,21.6
4.26,21.6
4.31,21.66
4.36,21.77
4.41,21.87
4.46,21.77
4.51,21.7
4.56,21.73
5.01,21.8
5.06,21.7
5.11,21.77
5.16,21.73
5.21,21.73
5.26,21.73
5.31,21.7
5.36,21.7
5.41,21.66
5.46,21.66
5.51,21.63
5.56,21.57
6.01,21.5
6.06,21.5
6.11,21.56
6.16,21.53
6.21,21.57
6.26,21.56
6.31,21.67
6.36,21.66
6.41,21.67
6.46,21.63
6.51,21.73
6.56,21.76
7.01,21.73
7.06,21.7
7.11,21.77
7.16,21.83
7.21,21.83
7.26,21.86
7.31,21.97
7.36,21.96
7.41,22
7.46,22.1
7.51,22.13
7.56,22.13
8.01,22.16
8.06,22.07
8.11,22.07
8.16,21.93
8.21,21.97
8.26,21.97
8.31,22
8.36,22
8.41,22.1
8.46,22.13
8.51,22.1
8.56,22.1
9.01,22.16
9.06,22.1
9.11,22.1
9.16,22.13
9.21,22.17
9.26,22.3
9.31,22.3
9.36,22.5
9.41,22.66
9.46,22.76
9.51,22.9
9.56,23.03
10.06,23.47
10.11,23.53
10.16,23.7
10.21,23.56
10.26,23.96
10.31,23.83
10.36,23.83
10.41,23.8
10.46,23.9
10.51,24.43
10.56,24.63
11.01,24.9
11.06,24.66
11.11,24.77
11.16,25.23
11.21,25.26
11.26,25.73
11.31,25.63
11.36,25.5
11.41,25.77
11.46,25.63
11.51,25.16
12.01,24.7
12.06,24.47
12.11,24.13
12.16,24.13
12.21,24.03
12.26,23.97
12.31,23.76
12.36,23.73
12.41,23.73
12.46,23.77
12.51,23.8
13.01,23.96
13.06,23.9
13.11,23.87
13.16,23.83
13.21,23.8
13.26,23.8
13.31,23.9
13.36,23.77
13.41,23.8
13.46,23.7
13.51,23.63
14.01,23.63
14.06,23.53
14.11,23.57
14.16,23.47
14.21,23.46
14.26,23.46
14.31,23.53
14.36,23.6
14.41,23.63
14.46,23.73
14.51,23.87
14.56,24
15.01,24.06
15.06,24.2
15.11,24.13
15.16,24.2
15.21,24.1
15.26,24.16
15.31,24.27
15.36,24.33
15.41,24.2
15.46,24.33
15.51,24.37
15.56,24.33
16.01,24.4
16.06,24.4
16.11,24.43
16.16,24.27
16.21,24.23
16.26,24.23
16.31,24.1
16.36,24.13
16.41,24.2
16.46,24.16
16.51,24.13
16.56,24.06
17.01,24.1
17.06,24.03
17.11,23.96
17.16,24
17.21,23.9
17.26,23.8
17.31,23.8
17.36,23.9
17.41,23.9
17.46,23.97
17.51,23.96
17.56,23.96
18.01,23.86
18.06,23.86
18.11,23.83
18.16,23.83
18.21,23.8
18.26,23.77
18.31,23.8
18.36,23.86
18.41,23.87
18.46,23.86
18.51,23.93
18.56,23.97
19.01,23.9
19.06,23.97
19.11,23.93
19.16,23.97
19.21,23.93
19.26,23.93
19.31,23.93
19.36,23.93
19.41,23.97
19.46,23.9
19.51,23.93
19.56,23.9
20.01,23.93
20.06,23.96
20.11,24.06
20.16,24.03
20.21,24.03
20.26,24.06
20.31,24.03
20.36,24.13
20.41,24.07
20.46,24.03
20.51,24.1
20.56,24.1
21.01,24.1
21.06,24.06
21.11,24.03
21.16,23.96
21.21,23.93
21.26,23.86
21.31,23.67
21.36,23.63
21.41,23.76
21.46,23.6
21.51,23.26
21.56,23.13
22.01,23.2
22.06,23.1
22.11,23.13
22.16,22.96
22.21,22.66
22.26,22.5
22.31,22.36
22.36,22.3
22.41,22.17
22.46,22.1
22.51,22.13
22.56,22.1
23.01,22.1
23.06,22.07
23.11,22
23.16,21.97
23.21,21.94
23.26,21.9
23.31,21.77
23.36,21.8
23.41,21.87
23.46,21.83
23.51,21.66
23.56,21.7
