date,temp
2020/7/14 0:01,21.93
2020/7/14 0:06,21.83
2020/7/14 0:11,21.83
2020/7/14 0:16,21.77
2020/7/14 0:21,21.66
2020/7/14 0:26,21.66
2020/7/14 0:31,21.73
2020/7/14 0:36,21.73
2020/7/14 0:41,21.8
2020/7/14 0:46,21.93
2020/7/14 0:51,21.97
2020/7/14 0:56,22
2020/7/14 1:01,22.07
2020/7/14 1:06,22.03
2020/7/14 1:11,21.96
2020/7/14 1:16,22.13
2020/7/14 1:21,22.13
2020/7/14 1:26,22.13
2020/7/14 1:31,22.16
2020/7/14 1:36,22.3
2020/7/14 1:41,22.33
2020/7/14 1:46,22.47
2020/7/14 1:51,22.53
2020/7/14 1:56,22.5
2020/7/14 2:01,22.5
2020/7/14 2:06,22.63
2020/7/14 2:11,22.7
2020/7/14 2:16,22.63
2020/7/14 2:21,22.56
2020/7/14 2:26,22.33
2020/7/14 2:31,22.2
2020/7/14 2:36,22.03
2020/7/14 2:41,21.96
2020/7/14 2:46,22.03
2020/7/14 2:51,22.1
2020/7/14 2:56,22.23
2020/7/14 3:01,22.27
2020/7/14 3:06,22.4
2020/7/14 3:11,22.43
2020/7/14 3:16,22.46
2020/7/14 3:21,22.53
2020/7/14 3:26,22.6
2020/7/14 3:31,22.7
2020/7/14 3:36,22.7
2020/7/14 3:41,22.7
2020/7/14 3:46,22.63
2020/7/14 3:51,22.6
2020/7/14 3:56,22.66
2020/7/14 4:01,22.63
2020/7/14 4:07,22.63
2020/7/14 4:12,22.57
2020/7/14 4:16,22.5
2020/7/14 4:21,22.5
2020/7/14 4:26,22.5
2020/7/14 4:31,22.53
2020/7/14 4:36,22.47
2020/7/14 4:41,22.4
2020/7/14 4:46,22.36
2020/7/14 4:51,22.26
2020/7/14 4:56,22.2
2020/7/14 5:01,22.1
2020/7/14 5:06,22
2020/7/14 5:11,21.93
2020/7/14 5:17,21.86
2020/7/14 5:22,21.7
2020/7/14 5:26,21.7
2020/7/14 5:31,21.6
2020/7/14 5:36,21.53
2020/7/14 5:41,21.5
2020/7/14 5:46,21.4
2020/7/14 5:51,21.4
2020/7/14 5:56,21.43
2020/7/14 6:02,21.36
2020/7/14 6:06,21.3
2020/7/14 6:12,21.33
2020/7/14 6:16,21.43
2020/7/14 6:21,21.4
2020/7/14 6:26,21.7
2020/7/14 6:31,21.96
2020/7/14 6:36,22.46
2020/7/14 6:41,22.9
2020/7/14 6:46,23.13
2020/7/14 6:51,23.17
2020/7/14 6:56,23.33
2020/7/14 7:01,23.53
2020/7/14 7:06,23.9
2020/7/14 7:11,24.2
2020/7/14 7:17,24.33
2020/7/14 7:21,24.5
2020/7/14 7:26,24.47
2020/7/14 7:31,24.47
2020/7/14 7:36,24.43
2020/7/14 7:41,24.53
2020/7/14 7:46,24.73
2020/7/14 7:51,24.76
2020/7/14 7:56,24.86
2020/7/14 8:01,24.86
2020/7/14 8:06,24.93
2020/7/14 8:11,24.96
2020/7/14 8:16,25
2020/7/14 8:21,25.03
2020/7/14 8:26,25.03
2020/7/14 8:31,24.76
2020/7/14 8:36,23.96
2020/7/14 8:41,23.36
2020/7/14 8:46,23.5
2020/7/14 8:51,23.73
2020/7/14 8:56,24.17
2020/7/14 9:01,24.43
2020/7/14 9:06,24.57
2020/7/14 9:11,24.6
2020/7/14 9:17,24.4
2020/7/14 9:21,24.46
2020/7/14 9:26,24.66
2020/7/14 9:31,24.3
2020/7/14 9:36,24.47
2020/7/14 9:41,23.93
2020/7/14 9:46,23.9
2020/7/14 9:51,23.76
2020/7/14 9:56,24
2020/7/14 10:01,24.33
2020/7/14 10:07,23.96
2020/7/14 10:11,24.07
2020/7/14 10:16,24.4
2020/7/14 10:21,24.76
2020/7/14 10:26,24.96
2020/7/14 10:31,24.2
2020/7/14 10:36,23.93
2020/7/14 10:41,23.33
2020/7/14 10:46,23.17
2020/7/14 10:51,23.23
2020/7/14 10:57,23.3
2020/7/14 11:02,23.23
2020/7/14 11:06,23.26
2020/7/14 11:11,23.36
2020/7/14 11:16,23.46
2020/7/14 11:21,23.53
2020/7/14 11:26,23.4
2020/7/14 11:31,23.03
2020/7/14 11:36,22.97
2020/7/14 11:41,23.23
2020/7/14 11:46,23.33
2020/7/14 11:51,23.73
2020/7/14 11:56,24.26
2020/7/14 12:01,24.23
2020/7/14 12:07,24.67
2020/7/14 12:11,24.9
2020/7/14 12:16,24.7
2020/7/14 12:21,24.77
2020/7/14 12:26,24.93
2020/7/14 12:31,24.86
2020/7/14 12:36,24.93
2020/7/14 12:41,25.1
2020/7/14 12:46,24.5
2020/7/14 12:51,24.73
2020/7/14 12:56,24.67
2020/7/14 13:02,24.6
2020/7/14 13:06,24.3
2020/7/14 13:11,24.13
2020/7/14 13:16,24.27
2020/7/14 13:21,24
2020/7/14 13:26,23.76
2020/7/14 13:31,23.23
2020/7/14 13:36,23.13
2020/7/14 13:41,22.93
2020/7/14 13:47,22.96
2020/7/14 13:51,23.3
2020/7/14 13:56,23.47
2020/7/14 14:01,23.43
2020/7/14 14:06,23.6
2020/7/14 14:11,24.1
2020/7/14 14:16,24.16
2020/7/14 14:22,24.23
2020/7/14 14:26,24.66
2020/7/14 14:31,24.5
2020/7/14 14:36,24.8
2020/7/14 14:41,25.23
2020/7/14 14:47,25.16
2020/7/14 14:51,25.3
2020/7/14 14:56,25.07
2020/7/14 15:01,24.7
2020/7/14 15:06,24.6
2020/7/14 15:11,24.8
2020/7/14 15:16,24.97
2020/7/14 15:21,25.03
2020/7/14 15:26,25
2020/7/14 15:31,24.97
2020/7/14 15:36,24.97
2020/7/14 15:41,24.8
2020/7/14 15:46,24.26
2020/7/14 15:51,24.3
2020/7/14 15:56,24.46
2020/7/14 16:01,24.56
2020/7/14 16:06,24.73
2020/7/14 16:12,24.93
2020/7/14 16:16,24.9
2020/7/14 16:21,24.8
2020/7/14 16:26,24.7
2020/7/14 16:31,24.63
2020/7/14 16:36,24.5
2020/7/14 16:41,24.5
2020/7/14 16:46,24.4
2020/7/14 16:51,24.26
2020/7/14 16:56,24.16
2020/7/14 17:01,24.06
2020/7/14 17:06,23.9
2020/7/14 17:12,23.83
2020/7/14 17:16,23.8
2020/7/14 17:21,23.26
2020/7/14 17:26,23.13
2020/7/14 17:33,22.9
2020/7/14 17:36,22.8
2020/7/14 17:41,22.63
2020/7/14 17:46,22.73
2020/7/14 17:51,22.73
2020/7/14 17:56,22.73
2020/7/14 18:01,22.73
2020/7/14 18:07,22.7
2020/7/14 18:12,22.73
2020/7/14 18:17,22.7
2020/7/14 18:21,22.63
2020/7/14 18:26,22.5
2020/7/14 18:31,22.53
2020/7/14 18:36,22.5
2020/7/14 18:41,22.53
2020/7/14 18:46,22.36
2020/7/14 18:51,22.4
2020/7/14 18:56,22.33
2020/7/14 19:01,22.3
2020/7/14 19:06,22.26
2020/7/14 19:11,22.3
2020/7/14 19:16,22.26
2020/7/14 19:21,22.5
2020/7/14 19:26,22.43
2020/7/14 19:31,22.56
2020/7/14 19:36,22.53
2020/7/14 19:41,22.56
2020/7/14 19:46,22.6
2020/7/14 19:51,22.5
2020/7/14 19:57,22.6
2020/7/14 20:01,22.67
2020/7/14 20:06,22.63
2020/7/14 20:11,22.77
2020/7/14 20:16,22.77
2020/7/14 20:22,22.7
2020/7/14 20:27,22.73
2020/7/14 20:31,22.8
2020/7/14 20:36,22.83
2020/7/14 20:42,22.76
2020/7/14 20:47,22.9
2020/7/14 20:51,22.9
2020/7/14 20:57,22.9
2020/7/14 21:01,23
2020/7/14 21:08,22.97
2020/7/14 21:11,22.86
2020/7/14 21:16,22.96
2020/7/14 21:21,22.83
2020/7/14 21:26,22.66
2020/7/14 21:31,22.66
2020/7/14 21:36,22.63
2020/7/14 21:41,22.6
2020/7/14 21:46,22.5
2020/7/14 21:52,22.46
2020/7/14 21:57,22.36
2020/7/14 22:01,22.26
2020/7/14 22:06,22.23
2020/7/14 22:11,22.03
2020/7/14 22:16,21.9
2020/7/14 22:21,21.83
2020/7/14 22:26,21.8
2020/7/14 22:32,21.86
2020/7/14 22:36,21.93
2020/7/14 22:42,21.83
2020/7/14 22:46,21.7
2020/7/14 22:52,21.7
2020/7/14 22:56,21.7
2020/7/14 23:01,21.79
2020/7/14 23:06,21.8
2020/7/14 23:11,21.8
2020/7/14 23:16,21.93
2020/7/14 23:21,21.93
2020/7/14 23:26,21.86
2020/7/14 23:31,21.83
2020/7/14 23:36,21.8
2020/7/14 23:41,21.73
2020/7/14 23:46,21.73
2020/7/14 23:51,21.63
2020/7/14 23:56,21.7
