date,temp
2020/7/15 0:01,21.73
2020/7/15 0:06,21.83
2020/7/15 0:11,21.9
2020/7/15 0:17,21.86
2020/7/15 0:21,21.76
2020/7/15 0:26,21.83
2020/7/15 0:31,21.8
2020/7/15 0:36,21.77
2020/7/15 0:41,21.76
2020/7/15 0:46,21.83
2020/7/15 0:51,21.9
2020/7/15 0:56,22.03
2020/7/15 1:01,22.16
2020/7/15 1:06,22.36
2020/7/15 1:11,22.4
2020/7/15 1:17,22.3
2020/7/15 1:21,22.33
2020/7/15 1:26,22.43
2020/7/15 1:31,22.37
2020/7/15 1:36,22.43
2020/7/15 1:41,22.43
2020/7/15 1:46,22.33
2020/7/15 1:51,22.46
2020/7/15 1:56,22.43
2020/7/15 2:01,22.46
2020/7/15 2:06,22.46
2020/7/15 2:11,22.43
2020/7/15 2:17,22.5
2020/7/15 2:21,22.23
2020/7/15 2:26,22.1
2020/7/15 2:31,22.07
2020/7/15 2:36,22.1
2020/7/15 2:41,22
2020/7/15 2:46,21.9
2020/7/15 2:51,21.93
2020/7/15 2:56,22
2020/7/15 3:01,21.83
2020/7/15 3:06,21.7
2020/7/15 3:11,21.7
2020/7/15 3:16,21.7
2020/7/15 3:21,21.73
2020/7/15 3:27,21.63
2020/7/15 3:31,21.63
2020/7/15 3:36,21.57
2020/7/15 3:41,21.63
2020/7/15 3:46,21.6
2020/7/15 3:52,21.6
2020/7/15 3:56,21.5
2020/7/15 4:02,21.47
2020/7/15 4:06,21.43
2020/7/15 4:11,21.47
2020/7/15 4:16,21.5
2020/7/15 4:21,21.53
2020/7/15 4:26,21.6
2020/7/15 4:31,21.56
2020/7/15 4:36,21.67
2020/7/15 4:41,21.7
2020/7/15 4:46,21.73
2020/7/15 4:51,21.66
2020/7/15 4:57,21.76
2020/7/15 5:01,21.8
2020/7/15 5:06,21.9
2020/7/15 5:11,21.86
2020/7/15 5:16,21.83
2020/7/15 5:21,21.87
2020/7/15 5:26,21.9
2020/7/15 5:32,21.93
2020/7/15 5:36,21.86
2020/7/15 5:41,21.93
2020/7/15 5:46,21.93
2020/7/15 5:51,22.03
2020/7/15 5:56,21.93
2020/7/15 6:02,21.96
2020/7/15 6:07,22
2020/7/15 6:11,21.93
2020/7/15 6:16,21.93
2020/7/15 6:21,21.97
2020/7/15 6:26,22
2020/7/15 6:31,22
2020/7/15 6:36,21.96
2020/7/15 6:41,22
2020/7/15 6:46,21.93
2020/7/15 6:51,21.86
2020/7/15 6:56,21.83
2020/7/15 7:01,21.96
2020/7/15 7:06,21.96
2020/7/15 7:11,22.06
2020/7/15 7:16,22.03
2020/7/15 7:21,21.87
2020/7/15 7:26,21.97
2020/7/15 7:31,22
2020/7/15 7:36,22.03
2020/7/15 7:42,22.03
2020/7/15 7:47,21.96
2020/7/15 7:51,21.96
2020/7/15 7:56,22.1
2020/7/15 8:02,22.16
2020/7/15 8:07,22.03
2020/7/15 8:11,22.16
2020/7/15 8:16,22.23
2020/7/15 8:21,22.3
2020/7/15 8:27,22.46
2020/7/15 8:31,22.7
2020/7/15 8:36,22.66
2020/7/15 8:41,22.8
2020/7/15 8:47,22.76
2020/7/15 8:51,22.86
2020/7/15 8:56,22.9
2020/7/15 9:01,22.93
2020/7/15 9:06,23.06
2020/7/15 9:11,23.17
2020/7/15 9:16,23.23
2020/7/15 9:22,23.37
2020/7/15 9:26,23.47
2020/7/15 9:31,23.67
2020/7/15 9:36,23.63
2020/7/15 9:41,23.73
2020/7/15 9:46,24
2020/7/15 9:51,23.7
2020/7/15 9:56,23.7
2020/7/15 10:01,23.83
2020/7/15 10:06,23.73
2020/7/15 10:12,23.9
2020/7/15 10:17,23.96
2020/7/15 10:21,24.03
2020/7/15 10:27,23.93
2020/7/15 10:31,23.97
2020/7/15 10:36,24.1
2020/7/15 10:42,24.16
2020/7/15 10:46,24.16
2020/7/15 10:51,24.2
2020/7/15 10:57,24.2
2020/7/15 11:01,24.26
2020/7/15 11:06,24.43
2020/7/15 11:11,24.67
2020/7/15 11:16,24.63
2020/7/15 11:22,24.63
2020/7/15 11:26,24.63
2020/7/15 11:31,24.57
2020/7/15 11:36,24.6
2020/7/15 11:41,24.4
2020/7/15 11:46,24.46
2020/7/15 11:51,24.37
2020/7/15 11:56,24.46
2020/7/15 12:01,24.43
2020/7/15 12:07,24.4
2020/7/15 12:11,24.4
2020/7/15 12:16,24.4
2020/7/15 12:21,24.23
2020/7/15 12:26,24.23
2020/7/15 12:32,24.3
2020/7/15 12:36,24.26
2020/7/15 12:42,24.2
2020/7/15 12:46,24.27
2020/7/15 12:57,24.3
2020/7/15 13:01,24.4
