date,temp
2020/7/8 0:01,22.06
2020/7/8 0:06,22.06
2020/7/8 0:11,22.1
2020/7/8 0:16,22.07
2020/7/8 0:21,22.07
2020/7/8 0:26,22
2020/7/8 0:32,21.97
2020/7/8 0:37,21.96
2020/7/8 0:41,21.93
2020/7/8 0:46,21.97
2020/7/8 0:51,21.97
2020/7/8 0:56,21.86
2020/7/8 1:01,21.9
2020/7/8 1:06,21.83
2020/7/8 1:11,21.8
2020/7/8 1:16,21.8
2020/7/8 1:21,21.83
2020/7/8 1:26,21.83
2020/7/8 1:31,21.76
2020/7/8 1:36,21.8
2020/7/8 1:41,21.8
2020/7/8 1:46,21.83
2020/7/8 1:51,21.7
2020/7/8 1:56,21.73
2020/7/8 2:02,21.76
2020/7/8 2:06,21.76
2020/7/8 2:11,21.83
2020/7/8 2:16,21.76
2020/7/8 2:21,21.77
2020/7/8 2:26,21.8
2020/7/8 2:31,21.73
2020/7/8 2:36,21.73
2020/7/8 2:41,21.73
2020/7/8 2:46,21.73
2020/7/8 2:51,21.8
2020/7/8 2:56,21.77
2020/7/8 3:01,21.77
2020/7/8 3:06,21.73
2020/7/8 3:11,21.7
2020/7/8 3:16,21.76
2020/7/8 3:21,21.73
2020/7/8 3:26,21.67
2020/7/8 3:31,21.76
2020/7/8 3:36,21.66
2020/7/8 3:41,21.66
2020/7/8 3:46,21.6
2020/7/8 3:51,21.67
2020/7/8 3:56,21.6
2020/7/8 4:01,21.73
2020/7/8 4:06,21.73
2020/7/8 4:11,21.63
2020/7/8 4:16,21.56
2020/7/8 4:21,21.6
2020/7/8 4:26,21.6
2020/7/8 4:31,21.66
2020/7/8 4:36,21.77
2020/7/8 4:41,21.87
2020/7/8 4:46,21.77
2020/7/8 4:51,21.7
2020/7/8 4:56,21.73
2020/7/8 5:01,21.8
2020/7/8 5:06,21.7
2020/7/8 5:11,21.77
2020/7/8 5:16,21.73
2020/7/8 5:21,21.73
2020/7/8 5:27,21.73
2020/7/8 5:31,21.7
2020/7/8 5:36,21.7
2020/7/8 5:41,21.66
2020/7/8 5:46,21.66
2020/7/8 5:51,21.63
2020/7/8 5:56,21.57
2020/7/8 6:01,21.5
2020/7/8 6:06,21.5
2020/7/8 6:11,21.56
2020/7/8 6:16,21.53
2020/7/8 6:21,21.57
2020/7/8 6:26,21.56
2020/7/8 6:31,21.67
2020/7/8 6:36,21.66
2020/7/8 6:41,21.67
2020/7/8 6:46,21.63
2020/7/8 6:51,21.73
2020/7/8 6:56,21.76
2020/7/8 7:01,21.73
2020/7/8 7:06,21.7
2020/7/8 7:11,21.77
2020/7/8 7:16,21.83
2020/7/8 7:21,21.83
2020/7/8 7:26,21.86
2020/7/8 7:31,21.97
2020/7/8 7:36,21.96
2020/7/8 7:41,22
2020/7/8 7:46,22.1
2020/7/8 7:51,22.13
2020/7/8 7:56,22.13
2020/7/8 8:01,22.16
2020/7/8 8:06,22.07
2020/7/8 8:11,22.07
2020/7/8 8:16,21.93
2020/7/8 8:21,21.97
2020/7/8 8:26,21.97
2020/7/8 8:31,22
2020/7/8 8:36,22
2020/7/8 8:41,22.1
2020/7/8 8:46,22.13
2020/7/8 8:51,22.1
2020/7/8 8:56,22.1
2020/7/8 9:01,22.16
2020/7/8 9:06,22.1
2020/7/8 9:11,22.1
2020/7/8 9:16,22.13
