Date,rain
2020/7/12 0:01,0
2020/7/12 0:06,0
2020/7/12 0:11,0
2020/7/12 0:16,0
2020/7/12 0:21,0
2020/7/12 0:26,0
2020/7/12 0:31,0
2020/7/12 0:36,0
2020/7/12 0:41,0
2020/7/12 0:46,0
2020/7/12 0:51,0
2020/7/12 0:56,0
2020/7/12 1:01,0
2020/7/12 1:06,0
2020/7/12 1:11,0
2020/7/12 1:16,0
2020/7/12 1:21,0
2020/7/12 1:26,0
2020/7/12 1:31,0
2020/7/12 1:36,0
2020/7/12 1:41,0
2020/7/12 1:46,0
2020/7/12 1:51,0
2020/7/12 1:56,0
2020/7/12 2:01,0
2020/7/12 2:06,0
2020/7/12 2:11,0
2020/7/12 2:18,0
2020/7/12 2:21,0
2020/7/12 2:26,0
2020/7/12 2:31,0
2020/7/12 2:36,0
2020/7/12 2:41,0
2020/7/12 2:46,0
2020/7/12 2:51,0
2020/7/12 2:56,0
2020/7/12 3:01,0
2020/7/12 3:06,0
2020/7/12 3:11,0
2020/7/12 3:16,0
2020/7/12 3:21,0
2020/7/12 3:26,0
2020/7/12 3:31,0
2020/7/12 3:36,0
2020/7/12 3:41,0
2020/7/12 3:46,0
2020/7/12 3:51,0
2020/7/12 3:56,0
2020/7/12 4:01,0
2020/7/12 4:06,0
2020/7/12 4:11,0
2020/7/12 4:16,0
2020/7/12 4:21,0
2020/7/12 4:26,0
2020/7/12 4:31,0
2020/7/12 4:36,0
2020/7/12 4:41,0
2020/7/12 4:46,0
2020/7/12 4:51,0
2020/7/12 4:56,0
2020/7/12 5:01,0
2020/7/12 5:06,0
2020/7/12 5:11,0
2020/7/12 5:16,0
2020/7/12 5:21,0
2020/7/12 5:26,0
2020/7/12 5:31,0
2020/7/12 5:36,0
2020/7/12 5:41,0
2020/7/12 5:46,0
2020/7/12 5:51,0
2020/7/12 5:56,0
2020/7/12 6:01,0
2020/7/12 6:06,0
2020/7/12 6:11,0
2020/7/12 6:16,0
2020/7/12 6:21,0
2020/7/12 6:26,0
2020/7/12 6:31,0
2020/7/12 6:36,0
2020/7/12 6:41,0
2020/7/12 6:46,0
2020/7/12 6:51,0
2020/7/12 6:56,0
2020/7/12 7:01,0
2020/7/12 7:06,0
2020/7/12 7:11,0
2020/7/12 7:16,0
2020/7/12 7:21,0
2020/7/12 7:26,0
2020/7/12 7:31,0
2020/7/12 7:36,0
2020/7/12 7:41,0
2020/7/12 7:46,0
2020/7/12 7:51,0
2020/7/12 7:56,0
2020/7/12 8:01,0
2020/7/12 8:06,0
2020/7/12 8:11,0
2020/7/12 8:17,0
2020/7/12 8:21,0
2020/7/12 8:27,0
2020/7/12 8:32,0
2020/7/12 8:36,0
2020/7/12 8:41,0
2020/7/12 8:46,0
2020/7/12 8:51,0
2020/7/12 8:56,0
2020/7/12 9:01,0
2020/7/12 9:06,0
2020/7/12 9:11,0
2020/7/12 9:16,0
2020/7/12 9:21,0
2020/7/12 9:26,0
2020/7/12 9:31,0
2020/7/12 9:36,0
2020/7/12 9:41,0
2020/7/12 9:48,0
2020/7/12 9:51,0
2020/7/12 9:56,0
2020/7/12 10:02,0
2020/7/12 10:06,0
2020/7/12 10:11,0
2020/7/12 10:16,0
2020/7/12 10:21,0
2020/7/12 10:26,0
2020/7/12 10:31,0
2020/7/12 10:36,0
2020/7/12 10:41,0
2020/7/12 10:46,0
2020/7/12 10:51,0
2020/7/12 10:56,0
2020/7/12 11:01,0
2020/7/12 11:06,0
2020/7/12 11:11,0
2020/7/12 11:16,0
2020/7/12 11:21,0
2020/7/12 11:26,0
2020/7/12 11:31,0
2020/7/12 11:36,0
2020/7/12 11:41,0
2020/7/12 11:46,0
2020/7/12 11:51,0
2020/7/12 11:56,0
2020/7/12 12:01,0
2020/7/12 12:06,0
2020/7/12 12:11,0
2020/7/12 12:16,0
2020/7/12 12:21,0
2020/7/12 12:26,0
2020/7/12 12:31,0
2020/7/12 12:36,0
2020/7/12 12:51,0
2020/7/12 12:56,0
2020/7/12 13:01,0
2020/7/12 13:06,0
2020/7/12 13:11,0
2020/7/12 13:16,0
2020/7/12 13:21,0
2020/7/12 13:26,0
2020/7/12 13:31,0
2020/7/12 13:36,0
2020/7/12 13:41,0
2020/7/12 13:46,0
2020/7/12 13:51,0
2020/7/12 13:56,0
2020/7/12 14:01,0
2020/7/12 14:06,0
2020/7/12 14:11,0
2020/7/12 14:16,0
2020/7/12 14:21,0
2020/7/12 14:26,0
2020/7/12 14:31,0
2020/7/12 14:36,0
2020/7/12 14:41,0
2020/7/12 14:46,0
2020/7/12 14:51,0
2020/7/12 14:56,0
2020/7/12 15:01,0
2020/7/12 15:06,0
2020/7/12 15:11,0
2020/7/12 15:16,0
2020/7/12 15:21,0
2020/7/12 15:26,0
2020/7/12 15:31,0
2020/7/12 15:36,0
2020/7/12 15:41,0
2020/7/12 15:46,0
2020/7/12 15:51,0
2020/7/12 15:56,0
2020/7/12 16:01,0
2020/7/12 16:06,0
2020/7/12 16:11,0
2020/7/12 16:16,0
2020/7/12 16:21,0
2020/7/12 16:26,0
2020/7/12 16:31,0
2020/7/12 16:36,0
