date,temp
0.01,22.13
0.06,22.06
0.11,22.1
0.16,22.03
0.21,21.96
0.26,22
0.31,21.96
0.36,21.97
0.41,22.03
0.46,22.03
0.51,22
0.56,22
1.01,22.13
1.06,22.16
1.11,22.16
1.16,22.16
1.21,22.16
1.26,22.2
1.31,22.23
1.36,22.16
1.41,22.06
1.46,22.1
1.51,22.07
1.56,22
2.01,22
2.06,22.07
2.11,22.1
2.16,22.07
2.21,22.16
2.26,22.06
2.31,21.86
2.36,21.73
2.41,21.6
2.46,21.57
2.51,21.66
2.56,21.63
3.01,21.5
3.06,21.4
3.11,21.37
3.16,21.37
3.21,21.36
3.26,21.4
3.31,21.4
3.36,21.46
3.41,21.53
3.46,21.53
3.51,21.6
3.56,21.6
4.01,21.6
4.06,21.56
4.11,21.63
4.16,21.7
4.21,21.7
4.26,21.6
4.31,21.6
4.36,21.7
4.41,21.73
4.46,21.76
4.51,21.86
4.56,21.87
5.01,21.8
5.06,21.73
5.11,21.66
5.16,21.66
5.21,21.7
5.26,21.8
5.31,21.83
5.36,21.86
5.41,21.77
5.46,21.77
5.51,21.6
5.56,21.5
6.01,21.4
6.06,21.26
6.11,21.43
6.16,21.3
6.21,21.2
6.26,21.17
6.31,21.17
6.36,21.26
6.41,21.3
6.46,21.16
6.51,21.06
6.56,21.07
7.01,21.06
7.06,21.1
7.11,21.2
7.16,21.13
7.21,21.1
7.26,21
7.31,21.03
7.36,21.16
7.41,21.33
7.46,21.4
7.51,21.47
7.56,21.56
8.01,21.6
8.06,21.63
8.11,21.93
8.16,22.13
8.21,22.3
8.26,22.5
8.31,22.66
8.36,22.83
8.41,22.86
8.46,22.93
8.51,23.4
8.56,23.03
9.01,22.93
9.06,23
9.11,23.26
9.16,24
9.21,24.27
9.26,24
9.31,23.86
9.36,23.86
9.41,23.73
9.46,23.96
9.51,24
9.56,24.2
10.06,24.17
10.11,24.1
10.16,24.06
10.21,24.1
10.26,24.2
10.31,24.4
10.36,24.7
10.41,24.47
10.46,24.7
10.51,24.73
10.56,24.77
11.01,24.93
11.06,25.03
11.11,25.07
11.16,25.26
11.21,25.7
11.26,25.53
11.31,25.36
11.36,25.67
11.41,25.8
11.46,25.56
11.51,25.57
12.01,25.53
12.06,25.73
12.11,25.5
12.16,25.5
12.21,25.77
12.26,26.33
12.31,26.37
12.36,26.33
12.41,26.66
12.46,26.97
12.51,26.36
13.01,25.97
13.06,25.76
13.11,25.6
13.16,25.76
13.21,26.06
13.26,26.27
13.31,26.43
13.36,26.26
13.41,26.7
13.46,26.2
13.51,26.7
14.01,26.5
14.06,25.97
14.11,25.9
14.16,25.77
14.21,25.73
14.26,25.53
14.31,25.67
14.36,26.06
14.41,26.13
14.46,26.3
14.51,26.5
14.56,26.6
15.01,26.47
15.06,26.67
15.11,26.46
15.16,26.1
15.21,26.23
15.26,26.03
15.31,26.03
15.36,25.8
15.41,25.9
15.46,26.06
15.51,25.86
15.56,25.7
16.01,25.53
16.06,25.33
16.11,25.13
16.16,25.03
16.21,24.86
16.26,24.83
16.31,24.7
16.36,24.66
16.41,24.6
16.46,24.57
16.51,24.5
16.56,24.4
17.01,24.3
17.06,24.33
17.11,24.26
17.16,24.26
17.21,24.2
17.26,24.2
17.31,24.17
17.36,24.17
17.41,24.1
17.46,24.1
17.51,24.1
17.56,24.13
18.01,24.13
18.06,24.07
18.11,24.1
18.16,24.06
18.21,24.06
18.26,24.06
18.31,24.1
18.36,24.06
18.41,24.03
18.46,23.93
18.51,24.03
18.56,24.07
19.01,24.1
19.06,24.07
19.11,24
19.16,23.93
19.21,23.86
19.26,24
19.31,24.03
19.36,23.9
19.41,23.93
19.46,24
19.51,23.9
19.56,23.93
20.01,23.87
20.06,23.87
20.11,23.97
20.16,23.93
20.21,23.86
20.26,23.86
20.31,23.8
20.36,23.8
20.41,23.73
20.46,23.86
20.51,23.86
20.56,23.7
21.01,23.73
21.06,23.56
21.11,23.73
21.16,23.73
21.21,23.63
21.26,23.7
21.31,23.67
21.36,23.47
21.41,23.43
21.46,23.33
21.51,23.33
21.56,23.3
22.01,23.17
22.06,23.07
22.11,23
22.16,23.03
22.21,22.97
22.26,23.07
22.31,23.1
22.36,23.17
22.41,23.27
22.46,23.27
22.51,23.03
22.56,22.93
23.01,22.83
23.06,22.77
23.11,22.5
23.16,22.27
23.21,22.2
23.26,21.96
23.31,21.86
23.36,21.8
23.41,21.8
23.46,21.73
23.51,21.7
23.56,21.66
