date,temp
0.01,21.83
0.06,21.87
0.11,21.86
0.16,21.86
0.21,21.86
0.26,22.03
0.31,22.1
0.36,22.17
0.41,22.43
0.46,22.4
0.51,22.43
0.56,22.5
1.01,22.2
1.06,21.93
1.11,21.76
1.16,21.67
1.21,21.57
1.26,21.66
1.31,21.96
1.36,21.83
1.41,21.83
1.46,21.96
1.51,22.13
1.56,22.1
2.01,22.06
2.06,22.1
2.11,22.06
2.16,22.1
2.21,22.03
2.26,21.97
2.31,22.03
2.36,22.13
2.41,22.26
2.46,22.2
2.51,22.2
2.56,22.1
3.01,21.97
3.06,21.9
3.11,21.87
3.16,21.83
3.21,21.83
3.26,21.66
3.31,21.46
3.36,21.23
3.41,21.17
3.46,21.16
3.51,21.13
3.56,21.03
4.01,20.96
4.06,20.93
4.11,20.83
4.16,20.8
4.21,20.66
4.26,20.6
4.31,20.5
4.36,20.36
4.41,20.26
4.46,20.37
4.51,20.33
4.56,20.26
5.01,20.23
5.06,20.17
5.11,20.1
5.16,19.96
5.21,19.8
5.26,19.66
5.31,19.66
5.36,19.53
5.41,19.53
5.46,19.4
5.51,19.37
5.56,19.33
6.01,19.36
6.06,19.33
6.11,19.53
6.16,19.4
6.21,19.36
6.26,19.3
6.31,19.23
6.36,19.3
6.41,19.27
6.46,19.23
6.51,19.27
6.56,19.23
7.01,19.2
7.06,19.2
7.11,19.16
7.16,19.2
7.21,19.23
7.26,19.23
7.31,19.17
7.36,19.27
7.41,19.53
7.46,19.76
7.51,19.93
7.56,20
8.01,19.93
8.06,19.9
8.11,20.03
8.16,20.26
8.21,20.36
8.26,20.43
8.31,20.67
8.36,20.97
8.41,21.33
8.46,21.53
8.51,21.4
8.56,21.7
9.01,21.6
9.06,21.57
9.11,21.77
9.16,22.3
9.21,22.7
9.26,22.8
9.31,22.96
9.36,23.2
9.41,23.43
9.46,23.5
9.51,23.6
9.56,23.5
10.06,23.73
10.11,24.07
10.16,24.13
10.21,24.3
10.26,24.47
10.31,24.9
10.36,25.06
10.41,25.03
10.46,24.83
10.51,24.73
10.56,25.1
11.01,25.7
11.06,25.6
11.11,25.77
11.16,25.77
11.21,25.37
11.26,25.43
11.31,26.13
11.36,25.7
11.41,26.87
11.46,26.56
11.51,26.63
12.01,26.76
12.06,26.4
12.11,26.03
12.16,26.03
12.21,26.37
12.26,26.93
12.31,27.2
12.36,27.03
12.41,26.76
12.46,27.2
12.51,27.06
13.01,27.17
13.06,27.43
13.11,27.73
13.16,27.96
13.21,27.97
13.26,28.03
13.31,27.96
13.36,28
13.41,28.13
13.46,27.63
13.51,27
14.01,27.2
14.06,27.53
14.11,27.43
14.16,27.5
14.21,27.7
14.26,27.4
14.31,27.73
14.36,27.56
14.41,27.73
14.46,27.36
14.51,27.5
14.56,27.23
15.01,27.4
15.06,27.07
15.11,26.83
15.16,26.83
15.21,26.86
15.26,26.87
15.31,26.8
15.36,26.87
15.41,26.93
15.46,27
15.51,26.97
15.56,27.03
16.01,27.2
16.06,27.2
16.11,27.1
16.16,26.9
16.21,26.83
16.26,26.77
16.31,26.7
16.36,26.73
16.41,26.6
16.46,26.53
16.51,26.46
16.56,26.37
17.01,26.33
17.06,26.43
17.11,26.43
17.16,26.43
17.21,26.33
17.26,26.23
17.31,26.07
17.36,26
17.41,25.97
17.46,25.93
17.51,25.83
17.56,25.87
18.01,25.83
18.06,25.73
18.11,25.66
18.16,25.7
18.21,25.66
18.26,25.63
18.31,25.56
18.36,25.56
18.41,25.5
18.46,25.33
18.51,25.36
18.56,25.47
19.01,25.6
19.06,25.63
19.11,25.7
19.16,25.7
19.21,25.63
19.26,25.63
19.31,25.66
19.36,25.7
19.41,25.66
19.46,25.63
19.51,25.67
19.56,25.66
20.01,25.7
20.06,25.6
20.11,25.43
20.16,25.4
20.21,25.4
20.26,25.4
20.31,25.3
20.36,25.3
20.41,25.17
20.46,25.2
20.51,25.1
20.56,25
21.01,25.03
21.06,24.97
21.11,24.83
21.16,24.83
21.21,24.7
21.26,24.6
21.31,24.6
21.36,24.56
21.41,24.5
21.46,24.5
21.51,24.43
21.56,24.36
22.01,24.23
22.06,24.2
22.11,24.13
22.16,24.1
22.21,24.1
22.26,24
22.31,23.77
22.36,23.6
22.41,23.53
22.46,23.6
22.51,23.63
22.56,23.66
23.01,23.66
23.06,23.63
23.11,23.66
23.16,23.66
23.21,23.7
23.26,23.63
23.31,23.66
23.36,23.6
23.41,23.53
23.46,23.53
23.51,23.5
23.56,23.5
