Date,rain
2020/7/5 0:01,0
2020/7/5 0:06,0
2020/7/5 0:11,0
2020/7/5 0:16,0
2020/7/5 0:21,0
2020/7/5 0:26,0
2020/7/5 0:31,0
2020/7/5 0:36,0
2020/7/5 0:41,0
2020/7/5 0:47,0
2020/7/5 0:51,0
2020/7/5 0:56,0
2020/7/5 1:01,0
2020/7/5 1:06,0
2020/7/5 1:11,0
2020/7/5 1:16,0
2020/7/5 1:21,0
2020/7/5 1:26,0
2020/7/5 1:31,0
2020/7/5 1:36,0
2020/7/5 1:41,0
2020/7/5 1:46,0
2020/7/5 1:51,0
2020/7/5 1:56,0
2020/7/5 2:01,0
2020/7/5 2:06,0
2020/7/5 2:11,0
2020/7/5 2:16,0
2020/7/5 2:21,0
2020/7/5 2:26,0
2020/7/5 2:31,0
2020/7/5 2:36,0
2020/7/5 2:41,0
2020/7/5 2:46,0
2020/7/5 2:51,0
2020/7/5 2:56,0
2020/7/5 3:01,0
2020/7/5 3:06,0
2020/7/5 3:11,0
2020/7/5 3:16,0
2020/7/5 3:21,0
2020/7/5 3:26,0
2020/7/5 3:31,0
2020/7/5 3:36,0
2020/7/5 3:41,0
2020/7/5 3:46,0
2020/7/5 3:51,0
2020/7/5 3:56,0
2020/7/5 4:01,0
2020/7/5 4:06,0
2020/7/5 4:11,0
2020/7/5 4:16,0
2020/7/5 4:21,0
2020/7/5 4:26,0
2020/7/5 4:31,0
2020/7/5 4:36,0
2020/7/5 4:41,0
2020/7/5 4:46,0
2020/7/5 4:51,0
2020/7/5 4:56,0
2020/7/5 5:01,0
2020/7/5 5:06,0
2020/7/5 5:11,0
2020/7/5 5:16,0
2020/7/5 5:21,0
2020/7/5 5:26,0
2020/7/5 5:31,0
2020/7/5 5:36,0
2020/7/5 5:41,0
2020/7/5 5:46,0
2020/7/5 5:51,0
2020/7/5 5:56,0
2020/7/5 6:02,0
2020/7/5 6:06,0
2020/7/5 6:11,0
2020/7/5 6:16,0
2020/7/5 6:21,0
2020/7/5 6:26,0
