date,temp
0.01,22.83
0.06,22.8
0.11,22.86
0.16,22.76
0.21,22.73
0.26,22.73
0.31,22.63
0.36,22.6
0.41,22.53
0.46,22.5
0.51,22.5
0.56,22.5
1.01,22.56
1.06,22.56
1.11,22.6
1.16,22.6
1.21,22.63
1.26,22.6
1.31,22.63
1.36,22.66
1.41,22.63
1.46,22.66
1.51,22.7
1.56,22.66
2.01,22.63
2.06,22.7
2.11,22.73
2.16,22.63
2.21,22.5
2.26,22.43
2.31,22.4
2.36,22.3
2.41,22.3
2.46,22.2
2.51,22.27
2.56,22.27
3.01,22.23
3.06,22.23
3.11,22.13
3.16,22.2
3.21,22.13
3.26,22.16
3.31,22.13
3.36,22.2
3.41,22.13
3.46,22.1
3.51,22.13
3.56,22.07
4.01,22.1
4.06,22.07
4.11,22.03
4.16,22.2
4.21,22.4
4.26,22.23
4.31,22.2
4.36,22.03
4.41,21.96
4.46,21.83
4.51,21.73
4.56,21.7
5.01,21.7
5.06,21.67
5.11,21.63
5.16,21.66
5.21,21.7
5.26,21.86
5.31,21.76
5.36,21.7
5.41,21.8
5.46,21.8
5.51,21.83
5.56,21.8
6.01,21.8
6.06,21.76
6.11,21.76
6.16,21.73
6.21,21.73
6.26,21.67
6.31,21.63
6.36,21.63
6.41,21.53
6.46,21.5
6.51,21.46
6.56,21.4
7.01,21.36
7.06,21.37
7.11,21.3
7.16,21.3
7.21,21.26
7.26,21.26
7.31,21.26
7.36,21.26
7.41,21.23
7.46,21.1
7.51,21.07
7.56,20.96
8.01,20.93
8.06,21
8.11,21.03
8.16,21
8.21,21
8.26,21
8.31,21.17
8.36,21.26
8.41,21.2
8.46,21.1
8.51,21.23
8.56,21.33
9.01,21.4
9.06,21.53
9.11,21.73
9.16,21.9
9.21,22.03
9.26,21.9
9.31,22.06
9.36,22.23
9.41,22.3
9.46,22.46
9.51,22.6
9.56,22.7
10.06,22.7
10.11,22.6
10.16,22.9
10.21,23
10.26,23
10.31,23.16
10.36,23.4
10.41,23.6
10.46,23.47
10.51,23.86
10.56,23.86
11.01,23.93
11.06,24.2
11.11,24.2
11.16,24.03
11.21,24
11.26,24.43
11.31,24.5
11.36,24.6
11.41,24.4
11.46,24.07
11.51,24.46
12.01,24.8
12.06,24.8
12.11,25.13
12.16,25.27
12.21,25.7
12.26,25.06
12.31,25.47
12.36,25.17
12.41,25.73
12.46,25.93
12.51,26.56
13.01,26.33
13.06,25.9
13.11,26
13.16,25.83
13.21,25.66
13.26,25.8
13.31,25.6
13.36,25.5
13.41,25.73
13.46,25.6
13.51,25.6
14.01,25.27
14.06,25.3
14.11,25.47
14.16,25.46
14.21,25.56
14.26,25.47
14.31,25.53
14.36,25.57
14.41,25.6
14.46,25.66
14.51,25.57
14.56,25.53
15.01,25.53
15.06,25.5
15.11,25.67
15.16,25.8
15.21,26.07
15.26,26.4
15.31,26.5
15.36,26.47
15.41,26.23
15.46,26.06
15.51,26
15.56,25.93
16.01,25.9
16.06,25.86
16.11,25.73
16.16,25.63
16.21,25.6
16.26,25.53
16.31,25.53
16.36,25.5
16.41,25.36
16.46,25.37
16.51,25.36
16.56,25.36
17.01,25.33
17.06,25.27
17.11,25.3
17.16,25.23
17.21,25.2
17.26,25.13
17.31,25.13
17.36,25.13
17.41,25.1
17.46,25.06
17.51,25.03
17.56,25.07
18.01,25.07
18.06,25.1
18.11,24.96
18.16,24.93
18.21,24.93
18.26,24.87
18.31,24.93
18.36,24.73
18.41,24.56
18.46,24.5
18.51,24.47
18.56,24.4
19.01,24.36
19.06,24.3
19.11,24.16
19.16,24.17
19.21,24.2
19.26,24.23
19.31,24.1
19.36,24.1
19.41,24.03
19.46,24
19.51,23.97
19.56,23.97
20.01,23.97
20.06,24
20.11,24.03
20.16,24.1
20.21,24.16
20.26,24.06
20.31,24.03
20.36,24.07
20.41,24.03
20.46,24.03
20.51,24
20.56,23.96
21.01,24.03
21.06,24.03
21.11,24.03
21.16,24.06
21.21,24
21.26,24
21.31,24
21.36,24
21.41,23.93
21.46,23.9
21.51,23.86
21.56,23.8
22.01,23.8
22.06,23.87
22.11,23.8
22.16,23.8
22.21,23.76
22.26,23.73
22.31,23.73
22.36,23.73
22.41,23.66
22.46,23.66
22.51,23.67
22.56,23.7
23.01,23.73
23.06,23.8
23.11,23.76
23.16,23.8
23.21,23.74
23.26,23.76
23.31,23.76
23.36,23.73
23.41,23.73
23.46,23.63
23.51,23.63
23.56,23.6
