date,temp
0.01,21.57
0.06,21.57
0.11,21.66
0.16,21.63
0.21,21.56
0.26,21.5
0.31,21.43
0.36,21.43
0.41,21.4
0.46,21.5
0.51,21.5
0.56,21.46
1.01,21.5
1.06,21.43
1.11,21.36
1.16,21.36
1.21,21.4
1.26,21.43
1.31,21.43
1.36,21.43
1.41,21.43
1.46,21.43
1.51,21.53
1.56,21.5
2.01,21.43
2.06,21.53
2.11,21.53
2.16,21.46
2.21,21.43
2.26,21.43
2.31,21.43
2.36,21.43
2.41,21.43
2.46,21.43
2.51,21.5
2.56,21.5
3.01,21.47
3.06,21.43
3.11,21.43
3.16,21.43
3.21,21.43
3.26,21.43
3.31,21.4
3.36,21.33
3.41,21.36
3.46,21.33
3.51,21.33
3.56,21.37
4.01,21.33
4.06,21.37
4.11,21.33
4.16,21.33
4.21,21.23
4.26,21.26
4.31,21.3
4.36,21.3
4.41,21.33
4.46,21.33
4.51,21.36
4.56,21.36
5.01,21.33
5.06,21.33
5.11,21.3
5.16,21.23
5.21,21.2
5.26,21.16
5.31,21.1
5.36,21.16
5.41,21.07
5.46,21.1
5.51,21.13
5.56,21.06
6.01,21.13
6.06,21.16
6.11,21.2
6.16,21.23
6.21,21.23
6.26,21.26
6.31,21.36
6.36,21.33
6.41,21.3
6.46,21.23
6.51,21.16
6.56,21.13
7.01,21.13
7.06,21.03
7.11,21.07
7.16,21.07
7.21,21.1
7.26,21.13
7.31,21.13
7.36,21.03
7.41,21.1
7.46,21.1
7.51,21
7.56,21.13
8.01,21.23
8.06,21.26
8.11,21.16
8.16,21.1
8.21,21.23
8.26,21.33
8.31,21.3
8.36,21.33
8.41,21.53
8.46,21.36
8.51,21.53
8.56,21.57
9.01,21.6
9.06,22
9.11,22.2
9.16,22.36
9.21,22.56
9.26,22.76
9.31,22.77
9.36,22.97
9.41,23.3
9.46,23.33
9.51,23.66
9.56,23.8
10.06,23.57
10.11,23.66
10.16,23.83
10.21,23.66
10.26,23.53
10.31,23.66
10.36,23.53
10.41,23.86
10.46,23.76
10.51,23.93
10.56,24.06
11.01,24.23
11.06,24.47
11.11,24.43
11.16,24.53
11.21,24.53
11.26,24.43
11.31,24.56
11.36,24.47
11.41,25.07
11.46,24.93
11.51,25.13
12.01,25.4
12.06,25.46
12.11,25.57
12.16,25.6
12.21,25.7
12.26,25.8
12.31,25.83
12.36,26.07
12.41,26.13
12.46,25.9
12.51,25.8
13.01,25.7
13.06,25.83
13.11,25.77
13.16,25.6
13.21,25.57
13.26,25.43
13.31,25.6
13.36,25.5
13.41,25.36
13.46,25.7
13.51,25.6
14.01,25.4
14.06,25.37
14.11,25.26
14.16,25.4
14.21,25.17
14.26,24.86
14.31,24.7
14.36,24.83
14.41,24.56
14.46,24.77
14.51,25.2
14.56,25
15.01,25.57
15.06,25.97
15.11,25.86
15.16,25.77
15.21,25.8
15.26,25.93
15.31,25.5
15.36,25.46
15.41,25.43
15.46,25.33
15.51,25.4
15.56,25.3
16.01,25.5
16.06,25.3
16.11,25.07
16.16,25.17
16.21,25.2
16.26,25.17
16.31,25.03
16.36,25.13
16.41,25.1
16.46,24.87
16.51,24.83
16.56,24.73
17.01,24.67
17.06,24.7
17.11,24.7
17.16,24.7
17.21,24.5
17.26,24.4
17.31,24.36
17.36,24.5
17.41,24.43
17.46,24.5
17.51,24.5
17.56,24.33
18.01,24.2
18.06,24.1
18.11,24.07
18.16,23.5
18.21,23.1
18.26,22.96
18.31,22.76
18.36,22.5
18.41,22.43
18.46,22.43
18.51,22.36
18.56,22.33
19.01,22.27
19.06,22.3
19.11,22.37
19.16,22.33
19.21,22.27
19.26,22.23
19.31,22.23
19.36,22.23
19.41,22.23
19.46,22.43
19.51,22.46
19.56,22.4
20.01,22.53
20.06,22.63
20.11,22.57
20.16,22.6
20.21,22.56
20.26,22.63
20.31,22.66
20.36,22.63
20.41,22.66
20.46,22.6
20.51,22.66
20.56,22.63
21.01,22.7
21.06,22.53
21.11,22.53
21.16,22.57
21.21,22.6
21.26,22.63
21.31,22.56
21.36,22.53
21.41,22.56
21.46,22.63
21.51,22.46
21.56,22.5
22.01,22.4
22.06,22.43
22.11,22.33
22.16,22.36
22.21,22.5
22.26,22.53
22.31,22.5
22.36,22.5
22.41,22.43
22.46,22.4
22.51,22.4
22.56,22.46
23.01,22.53
23.06,22.47
23.11,22.36
23.16,22.4
23.21,22.33
23.26,22.3
23.31,22.26
23.36,22.26
23.41,22.16
23.46,22.13
23.51,22.06
23.56,22.1
