date,temp
0.01 ,21.23
0.06 ,21.17
0.11 ,21.06
0.16 ,21.1
0.21 ,21.3
0.26 ,21.37
0.31 ,21.3
0.36 ,21.3
0.41 ,21.33
0.46 ,21.23
0.51 ,21.13
0.56 ,20.9
1.01 ,20.9
1.06 ,20.93
1.11 ,20.9
1.16 ,20.73
1.21 ,20.67
1.26 ,20.73
1.31 ,20.6
1.36 ,20.53
1.41 ,20.47
1.46 ,20.46
1.51 ,20.73
2.06 ,20.67
2.11 ,20.63
2.16 ,20.66
2.21 ,20.66
2.26 ,20.63
2.31 ,20.76
2.36 ,20.86
2.41 ,20.83
2.46 ,20.86
2.51 ,20.9
2.56 ,20.93
3.01 ,20.9
3.06 ,20.93
3.11 ,20.93
3.16 ,21
3.21 ,20.93
3.26 ,20.93
3.31 ,21
3.36 ,21.03
3.41 ,21.13
3.46 ,21.36
3.51 ,21.3
3.56 ,21.26
4.01 ,21.36
4.06 ,21.26
4.11 ,21.2
4.16 ,21.16
4.21 ,21.2
4.26 ,20.96
4.31 ,20.8
4.36 ,20.7
4.41 ,20.73
4.46 ,20.43
4.51 ,20.26
4.56 ,20.13
5.01 ,20.23
5.06 ,20.3
5.11 ,20.3
5.16 ,20.33
5.21 ,20.36
5.26 ,20.46
5.31 ,20.33
5.36 ,20.3
5.41 ,20.2
5.46 ,20.13
5.51 ,20.1
5.56 ,20.16
6.01 ,20.13
6.06 ,20.33
6.11 ,20.43
6.16 ,20.4
6.21 ,20.43
6.26 ,20.5
6.31 ,20.53
6.36 ,20.4
6.41 ,20.37
6.46 ,20.4
6.51 ,20.43
6.56 ,20.43
7.01 ,20.37
7.06 ,20.3
7.11 ,20.36
7.16 ,20.43
7.21 ,20.36
7.26 ,20.3
7.31 ,20.17
7.36 ,20.23
7.41 ,20.3
7.46 ,20.33
7.51 ,20.33
8.01 ,20.46
8.06 ,20.66
8.11 ,20.73
8.16 ,20.87
8.21 ,21
8.26 ,20.76
8.31 ,20.53
8.36 ,20.26
8.41 ,20.43
8.46 ,20.43
8.51 ,20.36
8.56 ,20.46
9.01,20.5
9.06,20.83
9.11,20.96
9.16,21.13
9.21,21.27
9.26,21.3
9.31,21.8
9.36,21.8
9.41,21.96
9.46,22.2
9.51,22.5
9.56,22.53
10.01 ,22.6
10.06,22.93
10.11,22.66
10.16,23.03
10.21,22.86
10.26,23.4
10.31,23.2
10.36,23.4
10.41,23.5
10.46,23.63
10.51,23.77
10.56,24.03
11.01,23.83
11.06,23.96
11.11,23.9
11.16,23.6
11.21,23.86
11.26,24.1
11.31,24.27
11.36,24.3
11.41,24
11.46,24.56
11.51,24.17
11.56,24.43
12.01,24.63
12.06,24.73
12.11,24.7
12.16,24.9
12.21,24.5
12.26,24.7
12.31,24.47
12.36,24.66
12.41,25.13
12.46,24.83
12.51,25.23
13.01,24.86
13.06,25.1
13.11,24.9
13.16,24.9
13.21,25.2
13.26,25.5
13.31,25.56
13.36,25.43
13.41,25.36
13.46,25.17
13.51,25.43
13.56,25.3
14.01,25.36
14.06,25.27
14.11,25.63
14.16,25.1
14.21,25.47
14.26,25.47
14.31,25.46
14.36,25.47
14.41,25.5
14.46,25.27
14.51,25.1
14.56,25.16
15.01,25.57
15.06,25.1
15.11,25.17
15.16,24.77
15.21,25.03
15.26,25.13
15.31,25.16
15.36,25.1
15.41,24.8
15.46,24.7
15.51,25.06
15.56,25.06
16.01,25.03
16.06,24.97
16.11,25.03
16.16,24.9
16.21,24.86
16.26,24.83
16.31,24.77
16.36,24.63
16.41,24.6
16.46,24.27
16.51,24.06
16.56,24.03
17.01,23.83
17.06,23.83
17.11,23.5
17.16,23.36
17.21,23.33
17.26,23.23
17.31,23.1
17.36,23.23
17.41,23.33
17.46,23.27
17.51,23.26
17.56,23.23
18.01,23.16
18.06,23.13
18.11,23.1
18.16,23.03
18.21,22.93
18.26,22.9
18.31,22.83
18.36,22.83
18.41,22.83
18.46,22.76
18.51,22.66
18.56,22.63
19.01,22.63
19.06,22.6
19.11,22.6
19.16,22.53
19.21,22.4
19.26,22.47
19.31,22.33
19.36,22.33
19.41,22.37
19.46,22.3
19.51,22.26
19.56,22.23
20.01,22.1
20.06,22.16
20.11,22.16
20.16,22.2
20.21,22.13
20.26,22.1
20.31,22.03
20.36,22.13
20.41,22.03
20.46,21.93
20.51,21.9
20.56,21.83
21.01,21.93
21.06,21.83
21.11,21.8
21.16,21.8
21.21,21.67
21.26,21.7
21.31,21.66
21.36,21.6
21.41,21.6
21.46,21.47
21.51,21.47
21.56,21.47
22.01,21.4
22.06,21.33
22.11,21.26
22.16,21.26
22.21,21.23
22.26,21.2
22.31,21.16
22.36,21.2
22.41,21.16
22.46,21.17
22.51,21.1
22.56,21.13
23.01,21.1
23.06,21.03
23.11,21.03
23.16,21
23.21,21
23.26,20.96
23.31,20.96
23.36,20.97
23.41,20.9
23.46,20.9
23.51,20.83
23.56,20.77
